songName,songURL,songURI
Nightly Serenade,https://p.scdn.co/mp3-preview/12bcd5f4dfbce08b350249fccf44fdd28f732b3c?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3WEaUUBjHcAd6sJSAPabXl
Gnossienne No. 1,https://p.scdn.co/mp3-preview/30e2f4e5fb0a948aca6120270c2329aea32cb6de?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3BxpkNJvil020AG1B7cJMe
Smokescreen,https://p.scdn.co/mp3-preview/e7b3cd60a0311cf119fbed02c3be008265796d2a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3KZopwyfOJ8CpBRf6RqslX
Drew Barrymore,https://p.scdn.co/mp3-preview/ee36b537ec852bdeeb95c5ad1ca5b602301e2d09?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6cUOCis1uxKXDEkL5xBC03
Hideaway,https://p.scdn.co/mp3-preview/d13c596375a643ebe0ba8e4f0c4f1bf30acea297?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:18qDlWmL5510FgcknEFcqd
Guidance,https://p.scdn.co/mp3-preview/6e2eb36f7e157b77220c70f90f15383d22e6b6d0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3ZCyYx64BhHjJkoxKDUYXw
Positions,https://p.scdn.co/mp3-preview/0c1776344356248b755782cbb369978de84a068b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:00rJydSBPvH3qHcxl3taK0
All Time Low,https://p.scdn.co/mp3-preview/b6d3c4d6c6f5e7a5e25b9e3789b6965ccffa96b3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2YBzjufnrWtMOVhcYJmYjb
Wicked Game,https://p.scdn.co/mp3-preview/cd0bf9573a4aee93ecb5a45f28fbcfdbf6176f7b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0hY1wI0Zp4RKQ6lD26cE9z
Sultans Of Swing,https://p.scdn.co/mp3-preview/7738609371273882acb40d29176d761f5af26172?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1riu3TsKDACeRYJaXl6QCt
Midnight Heatwave,https://p.scdn.co/mp3-preview/60289d6e9c95b0e332f1da4525e2b851d1395af8?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4xV3eJwKlwmg8ZIWGeIuGB
Symphony,https://p.scdn.co/mp3-preview/4f88f825020fb9c4bb24ddda48a7220d7a0f85fb?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3kyp1jqyGTMjwP6LvWFxAL
Slap String,https://p.scdn.co/mp3-preview/f5a7d4608e54fed1cffff43833ccfd574b0e08fa?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:354P180SHqyNNCaEFnJymJ
Flies On Fire,https://p.scdn.co/mp3-preview/0cb72725e509a593e7c05ff1c4f2e541b9dd51fa?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5TOZTNTrTIK62o5xUqfNm0
One Summer's Day,https://p.scdn.co/mp3-preview/0ae0b4404e4eb425cd576d7938ba3d4953f2ccb1?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:41N1J0QD69Shlz5z4r7YVc
Tapping Pines,https://p.scdn.co/mp3-preview/bcadd024f034c5c375c03172d9da5fb2f072a291?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3fIAQ6GKpCchGFO5uACMnw
The Cave,https://p.scdn.co/mp3-preview/0ec8390f3a0389c0c1a4ce79bdc6bde8d65b835a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:395Qo19WjyoJxpoWhlZ6AI
Echo Lite,https://p.scdn.co/mp3-preview/7e44bfc8c83fedf66192e3b135d7627b905a773a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1unAtaoSrBR6ye0bHgRUXi
Fireflies,https://p.scdn.co/mp3-preview/0c70dafb66865f19e1c49b91a56029b859f692bf?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3UUsBsmwYPlx6A6xvpwwYI
Sad Machine,https://p.scdn.co/mp3-preview/20aab48ddd65e3c12310188f9179348ca0bfb7bb?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0L8kyLPVxW7lM2V63Yzx8o
Love For The Money,https://p.scdn.co/mp3-preview/688f1c5c249ae31375277d52d2c442212d6da17b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1yatZOTnypNrBNvuMIBaxq
Highest In The Room,https://p.scdn.co/mp3-preview/1a6965c0778de7b16b08e1c5e22971b7793de4d6?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7LnqS2lESaiHLVqIpp3Pkn
Cursed Quill,https://p.scdn.co/mp3-preview/588a5a0cac81f185e3df71674eccf26cab4ebb20?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:60Havhrl9ckcCL7X0EzQP9
Bubbly,https://p.scdn.co/mp3-preview/f188a5b291c28cdade3acf2517291cb33edcbc83?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7adm52zdhetYpIpNzJBVHO
Sonnentanz,https://p.scdn.co/mp3-preview/f7dfdb497bbd679461177c37ce11b866ce7d845d?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3hON71PSKKYfMXvR2TWTyz
Shower,https://p.scdn.co/mp3-preview/60a81379171288d9d8d03d0d39725c26fe9dbbe6?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:62EG4jX3YKiRRH0WmikO7f
Faded,https://p.scdn.co/mp3-preview/024addc33cf1dab2cfec1609571e231b91c20348?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:04zi2kPeY41uQsFHZ3NMxj
Higher Love,https://p.scdn.co/mp3-preview/824cf86f0b07c8b61b4c4524c8571f515d773cd3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2UcobO0wauXhZqWS3iRBls
Good Times,https://p.scdn.co/mp3-preview/7ec114d7250d9ee0f428c61ae0023f142965adfa?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5UPm6KzHqxb5KFcZmD8wBk
Riptide,https://p.scdn.co/mp3-preview/0bf111ec184f3b71807576bb01f31ae017e89b39?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1uf0ER6M5zhdcHLUY4zuww
"Thank U, Next",https://p.scdn.co/mp3-preview/3b13cb82dabf9e5cf8b6098253baf067a91335d5?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6itZ2LdmtXSJgLYX6OnMCx
Unforgettable,https://p.scdn.co/mp3-preview/603c75687c8e8720684609fea82c92e158aafff3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3H9F0lWvK75XtOwqkxtcTz
Redbone,https://p.scdn.co/mp3-preview/7a640a89890fcfe8f35221df61f1f4ca0e8bd56c?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2AeBIa1MIrpHBBDoUT5sjI
EARFQUAKE,https://p.scdn.co/mp3-preview/8d7b73361f003b2790886bb943c209e9566ffd29?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6E9n8PODYkEPKKx7Pum5KC
Rick and Morty Theme,https://p.scdn.co/mp3-preview/b3ad7853c902bdd02171b044bb277b7aefb1ae10?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:10Y5kRDL2zG0QMkkKL20ZS
Over the mountains and far beyond,https://p.scdn.co/mp3-preview/6d30ffd57f2d5f100ddb555f1f1600513935e8bc?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3HiCe3ngXSk6MhOQjxlGsO
Lonely,https://p.scdn.co/mp3-preview/9c096091e46cf7abf595f12f79311e91ce679446?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4PFkjbp9KOX9jAeNDiF9nZ
Banana Pancakes,https://p.scdn.co/mp3-preview/9e00f3846fa484782c5a153fd203874dbe9824b2?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4OWS8c3N2r7uy3rsac8dJw
Youth,https://p.scdn.co/mp3-preview/75e1a9287f09fb85bf8371fc487c6497bdc355ee?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3epMt2dX6QrxnVqrAmZNHQ
Slow Dancing in the Dark,https://p.scdn.co/mp3-preview/94855a7fdc91878edcf45d2ea642c2484c56f570?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7DHxSOiZIyvO4bbxZBtzSK
File Select,https://p.scdn.co/mp3-preview/efa003db8bfb375ee802635b5b7e27bacc42e6e9?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:47t6GB5s9Z5ALPzHCVdZY3
Take It Off,https://p.scdn.co/mp3-preview/53a14b122c927dcabc2af46d8e65994f80fbef09?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0zcxI4BSEHILFQawkaBtWw
Skinny Love,https://p.scdn.co/mp3-preview/9d3b90c7e7ffa6a35579297478046b68a4897c91?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7EAyirFDE9oNtuawSFJUWv
Breathe,https://p.scdn.co/mp3-preview/6d2b895cc231cb78a9d8a19fcbaf03120ec0ceef?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2Uj2AHraTnIoIoNCHcHVEC
Il Vento D'oro,https://p.scdn.co/mp3-preview/3a7c4d41660d42afc773d57c58a5a015033054ca?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2k3BNsdINPGcByFsT6QciI
Wishing Well,https://p.scdn.co/mp3-preview/4d2a7c32ea481c2b56636060126e7aa3a48f5858?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1tTjPbEknrstmZ0OBqo3PR
You've got the love,https://p.scdn.co/mp3-preview/57fd969f9b5cab792f72b548792f9d9d176ece0e?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4nDO6FJyEfoKlDSjXzFkSY
Ice Dance,https://p.scdn.co/mp3-preview/17cb4f9882db2775d414614c60ced495ccae16f9?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:76pWIOhy4UN6XdZT7ePpQl
Whip,https://p.scdn.co/mp3-preview/641e8c0fd1bbe9a1094b6b6192a7f7e9b692dcf0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1sLZoTOFIBJtrpyWe8cEjN
Moonlight Garden,https://p.scdn.co/mp3-preview/a96c937b05c355fb5f6a96fecd7660a3a5fc289f?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2qU5Qsf09ZpSqu5xZYx7bR
Cheese Wine And Fine,https://p.scdn.co/mp3-preview/47bf0cb82006f1a28f83b5eefb129301d393c7d5?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2MakYq3XCaTRhXuKoBwozG
A Sky Full of Stars,https://p.scdn.co/mp3-preview/659e615aafbf8edeec08beaed46c1a0c9e19999e?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:14asiE1YNMX0fQ1sAJleHX
"Take Me Home, Country Roads",https://p.scdn.co/mp3-preview/efff6073fe957df8cd6024caa1435622903c67bf?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5u1SS0DNIqTkLzznQTn6Re
Bromance,https://p.scdn.co/mp3-preview/5875a697182b55413f6945c134f9916f6d7bf98a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4PlvsQWAgHjSscntux5SQj
Pastel Colors,https://p.scdn.co/mp3-preview/90734906fee3c2e34a3958aa1597424bd725a15a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7h4oiKy1lkJSguFrjyQxhO
Let Her Go,https://p.scdn.co/mp3-preview/42ccc3169d91c7814a125891e5866cdf33ca0227?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2nriRoME8ooQ1p2i3L6YzU
Watermelon Sugar,https://p.scdn.co/mp3-preview/2fc041de401237a2a31fab94031f31e23a854da1?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6pp3f70u6SFW0nEIJo5utg
Easy Living,https://p.scdn.co/mp3-preview/3ceb69bb11087fd79442598568bfd70467e1f596?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0SrSjlWzVp8GPQOeqOmU1p
Drifting,https://p.scdn.co/mp3-preview/f79366bc5eda32def95cae61c602c184e0b41396?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0ZKTALVWwfakvhdNbWZxtR
Softly,https://p.scdn.co/mp3-preview/29d4cd4dccaf737cefd37a1eb02ba11554dc24e1?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0LAVMwPVa4e7qVByUYTUKH
Chasing Cars,https://p.scdn.co/mp3-preview/dc2abddfb3259af46ba833101dd51938028d630d?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2P0kdHLBFlFeh8CSXjbMIg
Avatar State,https://p.scdn.co/mp3-preview/3b401149a9c207f382cdc16df31afa8f427e1374?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3e9sEYKQR6tBESOI0NxIob
Can't Help Falling in Love,https://p.scdn.co/mp3-preview/571b85729d22399a1484ec694bf7110eade5d169?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2oobUoYNbLLnFHJzQ5ZB8Z
Memories,https://p.scdn.co/mp3-preview/931356003951852fae6453e4583649730040c7b3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3h7MglwsSVs2ogIYIdoDjE
Bella Ciao,https://p.scdn.co/mp3-preview/c3506fd648c96b8dc5b766e324d3a05dfe40429d?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:42Bwtlkriz2aW2K4HOPuFk
Reality,https://p.scdn.co/mp3-preview/e448b119b37dadfe9157d8b15e14087ac1e2e602?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4mOv8tpC3MnLVL9tsVvj4H
Round Midnight,https://p.scdn.co/mp3-preview/8dc070599a83a2263b925cc70ec47b6d2ec9f8d2?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3zmLl18AgFwN3BWvqzIOP4
Issues,https://p.scdn.co/mp3-preview/a9a9ecd8915234b8679fe51a2a5b2f4d21da5b70?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3yQwspFW4DOxmnmQhZ3uzj
Chandelier,https://p.scdn.co/mp3-preview/25ed4d2f6b59e0cc8e1ecff422ba8c42b4f9fde0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0GCM5KftJbqql849j3bMVV
Take Care,https://p.scdn.co/mp3-preview/81b4f84c748158b5ec90b1a7f7ba674725266d34?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:52CEWVpR05kjLLpM3B3DvU
The A Team,https://p.scdn.co/mp3-preview/3d217f448be714644358b25de42c6eaa88a94dac?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2v7XCNwTA4yXlEJxBzzU9V
Viva La Vida,https://p.scdn.co/mp3-preview/bd4ca56928433ff069185af7aa16c0a649e7350b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4VZfKs7bsjXvjurCvVwGZ2
Where Are Ü Now,https://p.scdn.co/mp3-preview/71b1317c261ff3acdca547ff14938d15285f2d72?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5zV2t3Rf2jdsd5JHe0tImw
The Scientist,https://p.scdn.co/mp3-preview/c6bf0a40a05042e7d33ce714918cf7c707f6c6b1?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6fZhkL3wysNTLapUpRRdoT
Earned It,https://p.scdn.co/mp3-preview/eee02922fcb76e813b7c62285a373a781d9c2444?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:46o1aF9YX2yWoXwGuiOgYa
Prayer In C,https://p.scdn.co/mp3-preview/da6855197ac763b2b56686456e0083431ab95218?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3W5YJMQnaXTiAVDckQjSV4
I Won't Give Up,https://p.scdn.co/mp3-preview/b9b20e195fdc36d7687da68963964a4ec3050f6a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4b4B6UTCwL09f0lK9QSOUX
I Fall Apart,https://p.scdn.co/mp3-preview/c08a3f759516824db90efd501fac015e22a659b0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4RQ3eqTBMX9oXJD1RLgPJA
nostalgic memories of u,https://p.scdn.co/mp3-preview/21bdad5add7ab9da024a02379a0578f2a39b47af?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:12F0Ta3HG6GUPNyxDqH8Y0
Starboy,https://p.scdn.co/mp3-preview/a91b424e729c8e29bde10b8ec543ad6a1233d4f6?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7dW9XISxraYV6VRDemf3yM
Frenemy,https://p.scdn.co/mp3-preview/2ed926ce8919aba200d15321a9a83dd01d2b93a3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2lKyv2wV9jmcIuHya6utOV
Africa,https://p.scdn.co/mp3-preview/2f41055613e81f87ae6ff512e5489998926105aa?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2sGf8U6e3TToMtrhe5Axej
Stuck With U,https://p.scdn.co/mp3-preview/e9d3913d4104c4c29d3edda5a294d51976e05b10?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0zmuQ6lkz6RlG2wVoCjvom
Stone Cold,https://p.scdn.co/mp3-preview/b083764963c7703adfa93d7ab1ce7693864dde12?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4kZChZhoC0mftBIwsk5ySy
Sun's Origin,https://p.scdn.co/mp3-preview/6a2a67b05820efb3255587fb1b2b0e76be377f0c?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1mTE4x00UznZIoVKIpoG7v
Mountain Top,https://p.scdn.co/mp3-preview/8726c2ba0183baaef298005d988ac5fbc28adee2?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4n6IolU0b1H9l8yG8EtV23
Yummy,https://p.scdn.co/mp3-preview/841a3519f4d7d910126572de74ff9f5f54587320?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5dhrksLcFyrmSbyrmgMDMp
Moonlight Sonata,https://p.scdn.co/mp3-preview/d52044d2e46ae284b8265f95ab030f66ed1b7feb?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3EOwFQx26LO6GvNz2h2qry
Down Under,https://p.scdn.co/mp3-preview/5c86ba88d39cdb9cfd34e1b22bf6d2535a5a0c91?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3R6CPfXscwjLNXgS77vgF0
Sake & Chill,https://p.scdn.co/mp3-preview/0d9d7ffcc6a65981c403efcbc337fe251f5387ef?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5rdTlLE2ve5c7NcuMVNbwd
Lullaby For A Broken Heart,https://p.scdn.co/mp3-preview/8380759d1621f348531665d79655cf0faf11a7ed?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5QylSGsB2uDtF8OIz0fzU9
Flaming Hot Cheetos,https://p.scdn.co/mp3-preview/c90a6ca60541e86b3194bf37c86d9ae1a53d407d?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5CQAD2Cy8xyPzNlQtDIYhj
Pokémon Theme Song,https://p.scdn.co/mp3-preview/7eb195a6c2fe1566869c0f053eea7a18dfe77428?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0hePksfHcDWV4QcP7YhlaE
I Gotta Feeling,https://p.scdn.co/mp3-preview/76353a5b50daa847990d44b10e252e8e718c8673?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4X7ce7fqCYB4bEsIw5Owm6
Here Comes the Sun,https://p.scdn.co/mp3-preview/945b7e17fd560ce478ce499158ea53e4c3350ea4?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5W3b7dddDBthtlxpSkEp2V
All Girls Are the Same,https://p.scdn.co/mp3-preview/b5ef6c4ca5a05351ced9cba50c39ce828f0fcf92?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:25Y9Dkv3PfKdKLNGpuyyoz
Over the rainbow,https://p.scdn.co/mp3-preview/3eb869c1737702480cee87e7427ef9a31c16fbff?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0MapNHMWTAIM2ya9ajtC6E
Wet Hands,https://p.scdn.co/mp3-preview/e9b36d982858f6703277481e44bb2642ddda0e43?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4jL9A2LMqfil6DY4UC0Y0O
Pink + White,https://p.scdn.co/mp3-preview/f41e86aff880395430da7a249bd5e0082b5fbe34?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:39tfcRw7Yen8Zn02jkalGv
Party in the USA,https://p.scdn.co/mp3-preview/1bd7b8c4eda5e0181cd81315ef664dd5824005ca?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5YDoqWQTHFeCgoEjzRSObm
Get Lucky,https://p.scdn.co/mp3-preview/9f5f26bfef03392bc8ba319bdb20184ec0a0caaf?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5czgGFtFQYZJ4TYHylVaAj
You'll Be In My Heart,https://p.scdn.co/mp3-preview/1fa9bf2f6b3e86118dbb1193728a39f7daede1e2?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:57uSPmLKA7GH1et2nnWyuP
I Just Can’t Wait To Be King,https://p.scdn.co/mp3-preview/affab3e41b535b5c3608843f643b6e71d297e420?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7cHbX1T0wkpCMzAaDhwGpT
Fuck it I love you,https://p.scdn.co/mp3-preview/02247e06b8a051c821a209f52aa0f5317663b3ce?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0leqJuYsHcSXs30q4WGGoB
At Long Last,https://p.scdn.co/mp3-preview/a6222fac32424ae36aa412968269381ed9e83bf0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4LTsu4rGrGoJtVM56LkdAE
Great Fairy's Fountain,https://p.scdn.co/mp3-preview/dbc362782ad82ee2d13f16030b52a9483d323fe9?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2Y2kdGHWsmTGhYKVGqMad5
Bonetrousle,https://p.scdn.co/mp3-preview/b1021c9e9a85450d9df3bf9995ebeea3585afa8b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4kgmaUTngfwkgFaJRwrjBO
Always,https://p.scdn.co/mp3-preview/2a672f5802baffdfafb038b28a86f5835bcaac3b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5ej1zXOSpXljVB0GaadadL
Home,https://p.scdn.co/mp3-preview/f716f68d7f45d4f7ec02e1a823357d04f780dae6?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:77VB5VdQsI3Wx7wH4wnoNh
Changes,https://p.scdn.co/mp3-preview/bb0f13924ef31a6e7e8a21665f590b9d2f0c759c?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5AIKN0wZa2Aex3s3jGq5Gx
PILLOWTALK,https://p.scdn.co/mp3-preview/a95964e6f4078a05437bd931202e558625d5824f?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:3LDrCcU4PAx6BTsUCTGP2P
Don't Start Now,https://p.scdn.co/mp3-preview/d9c456c1797eb70cf9eb13e4eb9650b2ab414584?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:17vcrxaPHPuR6o9bl4hKRG
Overgrown,https://p.scdn.co/mp3-preview/7fb03722a15c78d78b418bbbbb82c8606e414258?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6oiwvW3ni85VzbuTo4eRjF
Woodland Critters,https://p.scdn.co/mp3-preview/7e1b84e8280dd5c2f1ba5995d6bc56650febe5a3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4DVz5ZUPCkAA3SyGK4cCoC
Lofi Type Beat,https://p.scdn.co/mp3-preview/f5f76b725b51192fd2137ec0c14d6c5e7469237b?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5dQASUDwH8dHsZkZ6mSkcS
Take Care Now,https://p.scdn.co/mp3-preview/82a9ee8f64c14e3963ec939db1a07117e6182162?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6GsvgAsVe7YNwzxX2nX04U
New Horizons,https://p.scdn.co/mp3-preview/ac0fdb09fc476153bd44fd1a1da17100055a6d25?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:27PnrJP5cf4C0rXFZ4tgtt
Naive,https://p.scdn.co/mp3-preview/f51323e1780561d075d91e73eb854394f25aa6b7?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4g1knRie8l1fcet5tRgRUs
Old Fashioned,https://p.scdn.co/mp3-preview/e70a05e0e01dd8ddd667cca64e226e700c792340?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5sJzeHmGEbigqSCsRYx10P
Intro,https://p.scdn.co/mp3-preview/1eaebf7e08e98b241f3ab8b1e1402f4a14ea459a?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7Kq2BDtEDxprNE2D4cVjjW
I'm So Sleepy,https://p.scdn.co/mp3-preview/640860763685b4faa31b47b1df8eba39e13f5006?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1ipktpQbIltmE3AHWtM8Nk
Whataya Want From Me,https://p.scdn.co/mp3-preview/9ecaba2472c208748c115a937edb3311b96ff287?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:618EXZysOlCC41beXDPFFP
Places In the Mind,https://p.scdn.co/mp3-preview/11b7b9031cd7708e25a65792b00e806d887508dc?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2LmTSH0PrRvShJJZ1KAcxj
In the summertime,https://p.scdn.co/mp3-preview/14282f1b10e2084783f0b0642d04db1263dae15c?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:6CMc84F659OFCInlQNe49L
Wow.,https://p.scdn.co/mp3-preview/2aee19d02302ec52660d806adc8a4218ed34d7a0?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7zENsMM1HLBfjSvvxquvM0
Black Bird,https://p.scdn.co/mp3-preview/e4d2090cfee19512f9cbf12184d46adc1801c0f5?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4XYagH26i6962SrynzqqcX
Without Return,https://p.scdn.co/mp3-preview/347c59588af6cdd5176cd1c318d2fa460868b329?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:0UuCHuIv8yVA7jyKNpHIXQ
Lowkey,https://p.scdn.co/mp3-preview/ad10dbb38f60969bd6474456fccb416391c373fe?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:2vPZkk05tEl3NCwTSLqf9H
What if Ice Was Land,https://p.scdn.co/mp3-preview/8c7bb35262b93637213e7c6d90f2c13a9c6ce58f?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1b0YZDmbUlqW4352nGLn3P
Chance,https://p.scdn.co/mp3-preview/53856577ee4fa29808f0d34e285ca6ec9c4e99fc?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:1Ma4y6c3wG0ejZJIK0TJCS
To be home,https://p.scdn.co/mp3-preview/3bebf141f435e62151ecbe2694f8336f07892ed9?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:4moJXiDc2dYPi596hNJWXT
Sus,https://p.scdn.co/mp3-preview/a4328ae6a39e0eaa49dc3cba2d5fce01758d68ad?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:63sesqxIW4SQdzoyH8kqd4
Father Stretch My Hands,https://p.scdn.co/mp3-preview/fa0dd953b0ce5a276c595066593cbfcb1ce26082?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:5yAnVIR6XENKnJKTPT54vn
Addiction,https://p.scdn.co/mp3-preview/b2e88419eafc909f940c0726b2128e6387620dd3?cid=dd555e5dcb514c99bd5674e226882fcf,spotify:track:7GdnouEko4zWXt5dlvGH8E
